# ID  name  B  Berr  V  Verr  R  Rerr  I  Ierr  psfMag_u  psfMagErr_u  psfMag_g  psfMagErr_g  psfMag_r  psfMagErr_r  psfMag_i  psfMagErr_i  psfMag_z  psfMagErr_z  good_u  good_g  good_r  good_i  good_z
1-2738-40-4-308-17  L95-S79  17.142  0  16.321  0  15.82  0  15.259  0  18.174  0.024  16.708  0.015  16.057  0.016  15.755  0.012  15.553  0.021  1  1  1  1  1
1-2738-40-4-308-19  L95-S80  17.768  0  16.904  0  16.36  0  15.769  0  18.799  0.028  17.315  0.015  16.612  0.016  16.256  0.012  16.048  0.022  1  1  1  1  1
1-2738-40-4-308-31  L95-S81  18.067  0  17.059  0  16.501  0  15.921  0  19.436  0.037  17.547  0.015  16.72  0.016  16.377  0.012  16.181  0.022  1  1  1  1  1
1-2738-40-4-308-57  L95-S257  17.84  0  16.816  0  16.21  0  15.536  0  18.951  0.03  17.353  0.015  16.492  0.016  16.061  0.012  15.819  0.021  1  1  1  1  1
1-2738-40-4-308-59  L95-S188  17.445  0  16.47  0  15.915  0  15.316  0  18.66  0.027  16.964  0.015  16.172  0.016  15.806  0.012  15.626  0.021  1  1  0  1  1
1-2738-40-4-308-75  L95-S263  17.638  0  16.432  0  15.753  0  15.059  0  19.333  0.035  17.062  0.015  16.029  0.016  15.576  0.012  15.302  0.021  1  1  1  1  1
1-2738-40-4-308-94  L95-S233  0  0  18.538  0  17.43  0  16.3  0  22.271  0.314  19.521  0.019  17.83  0.017  16.942  0.012  16.392  0.022  1  1  1  1  1
1-2738-40-4-308-102  L95-S238  0  0  18.494  0  0  0  17.365  0  20.339  0.062  18.882  0.017  18.202  0.017  17.856  0.013  17.655  0.027  1  1  1  1  1
1-2738-40-4-308-107  L95-S246  19.317  0  18.255  0  17.611  0  16.937  0  20.751  0.087  18.785  0.017  17.864  0.017  17.402  0.013  17.165  0.024  1  1  1  1  1
1-2738-40-4-308-112  L95-S248  19.29  0  18.285  0  17.673  0  17.005  0  20.566  0.076  18.758  0.016  17.945  0.017  17.511  0.013  17.296  0.025  1  1  1  1  1
1-2738-40-4-308-118  L95-S190  18.356  0  17.366  0  16.781  0  16.163  0  19.564  0.039  17.869  0.015  17.079  0.016  16.661  0.012  16.457  0.022  1  1  1  1  1
1-2738-40-4-308-123  L95-S192  18.295  0  17.261  0  16.662  0  16.027  0  19.613  0.04  17.767  0.015  16.954  0.016  16.527  0.012  16.311  0.022  1  1  1  1  1
1-2738-40-4-308-125  L95-S262  0  0  18.552  0  17.847  0  17.125  0  21.315  0.135  19.142  0.017  18.122  0.017  17.616  0.013  17.333  0.025  1  1  1  1  1
1-2738-40-4-308-128  L95-S264  19.045  0  17.702  0  16.923  0  16.214  0  21.182  0.121  18.425  0.016  17.21  0.016  16.709  0.012  16.419  0.022  1  1  1  1  1
1-2738-40-4-308-132  L95-S265  0  0  19.042  0  18.323  0  17.564  0  22.079  0.263  19.677  0.02  18.611  0.018  18.117  0.014  17.848  0.029  1  1  1  1  1
1-2738-40-4-308-141  L95-S267  0  0  18.553  0  17.541  0  16.553  0  22.266  0.304  19.457  0.019  17.874  0.017  17.123  0.012  16.698  0.023  1  1  1  1  1
1-2738-40-4-309-9  L95-S282  16.857  0  15.674  0  14.977  0  14.29  0  18.565  0.036  16.179  0.015  15.252  0.011  14.801  0.012  14.55  0.022  0  0  1  1  1
1-2738-40-4-309-11  L95-S289  17.713  0  16.796  0  16.264  0  15.659  0  18.773  0.038  17.24  0.015  16.479  0.011  16.154  0.012  15.978  0.023  0  1  1  1  1
1-2738-40-4-309-13  L95-S293  16.607  0  15.714  0  15.166  0  14.596  0  17.72  0.034  16.139  0.015  15.4  0.011  15.063  0.012  14.897  0.022  0  1  1  1  1
1-2738-40-4-309-20  L95-S295  17.211  0  15.826  0  14.959  0  14.137  0  19.189  0.041  16.596  0.015  15.268  0.011  14.689  0.012  14.322  0.022  0  1  1  1  1
1-2738-40-4-309-28  L95-S125  16.85  0  15.906  0  0  0  14.725  0  18.097  0.035  16.358  0.015  15.606  0.011  15.216  0.012  14.993  0.022  0  1  1  1  1
1-2738-40-4-309-71  L95-S320  17.376  0  16.539  0  16.018  0  15.48  0  18.417  0.036  16.931  0.015  16.249  0.011  15.951  0.012  15.778  0.022  0  1  1  1  1
1-2738-40-4-309-99  L95-S274  0  0  17.352  0  16.731  0  16.086  0  19.802  0.051  17.837  0.015  16.972  0.011  16.567  0.012  16.348  0.023  0  1  1  1  1
1-2738-40-4-309-127  L95-S318  0  0  0  0  18.445  0  17.66  0  23.448  0.765  20.062  0.022  18.78  0.014  18.185  0.013  17.829  0.03  0  1  1  1  1
1-2738-40-4-309-135  L95-S337  0  0  17.109  0  16.486  0  0  0  19.599  0.047  17.657  0.015  16.729  0.011  16.337  0.012  16.072  0.023  0  1  1  1  1
1-2738-40-4-310-33  L95-S404  17.964  0  17.063  0  16.491  0  15.924  0  19.034  0.03  17.5  0.016  16.746  0.013  16.401  9.999E-3  16.186  0.019  0  1  1  1  1
1-2738-40-4-310-40  L95-S412  16.975  0  16.014  0  15.399  0  0  0  18.075  0.022  16.474  0.016  15.649  0.012  15.244  9.777E-3  14.98  0.018  0  1  1  1  1
1-2738-40-4-310-56  L95-S86  18.517  0  17.206  0  0  0  15.675  0  20.29  0.062  17.887  0.017  16.728  0.013  16.214  9.946E-3  15.839  0.019  0  1  1  1  1
1-2738-40-4-310-67  L95-S374  18.483  0  17.507  0  16.882  0  16.247  0  19.839  0.045  18.005  0.017  17.125  0.013  16.725  0.01  16.45  0.02  0  1  1  1  1
1-2738-40-4-310-76  L95-S84  18.413  0  16.925  0  0  0  15.115  0  20.447  0.071  17.76  0.017  16.327  0.014  15.702  0.014  15.195  0.022  0  1  1  1  1
1-2738-40-4-310-83  L95-S387  0  0  18.503  0  17.428  0  16.441  0  22.495  0.384  19.461  0.019  17.803  0.013  17.014  0.01  16.487  0.02  0  1  1  1  1
1-2738-40-4-310-85  L95-S390  18.77  0  17.896  0  17.335  0  0  0  19.873  0.046  18.355  0.017  17.596  0.013  17.224  0.01  16.964  0.021  0  1  1  1  1
1-2738-40-4-310-87  L95-S394  18.546  0  17.708  0  17.175  0  16.618  0  19.546  0.038  18.121  0.017  17.41  0.013  17.063  0.01  16.828  0.02  0  1  1  1  1
1-2738-40-4-310-99  L95-S402  18.167  0  17.125  0  16.456  0  15.807  0  19.637  0.04  17.658  0.016  16.738  0.013  16.289  9.967E-3  16.012  0.019  0  1  1  1  1
1-2738-40-4-311-2  L95-S423  17.679  0  16.58  0  15.895  0  0  0  19.057  0.029  17.103  0.02  16.153  0.013  15.727  0.011  15.439  0.017  0  1  1  1  1
1-2738-40-4-311-8  L95-227  16.552  0  15.788  0  15.267  0  14.71  0  17.362  0.017  16.156  0.019  15.496  0.013  15.148  0.01  14.965  0.017  0  1  1  1  1
1-2738-40-4-311-56  L95-S439  18.525  0  17.541  0  16.941  0  16.343  0  19.614  0.039  18.002  0.02  17.198  0.013  16.791  0.011  16.579  0.018  0  1  1  1  1
1-2738-40-4-311-64  L95-S448  0  0  0  0  17.859  0  16.444  0  22.817  0.513  20.081  0.026  18.374  0.014  17.136  0.011  16.431  0.018  0  1  1  1  1
1-2738-40-5-310-106  L95-S100  19.116  0  17.948  0  0  0  16.509  0  20.447  0.066  18.593  0.018  17.533  0.015  17.03  0.017  16.728  0.018  1  1  1  1  1
1-2738-40-5-310-114  L95-S96  19.07  0  17.893  0  0  0  16.39  0  20.77  0.083  18.553  0.018  17.465  0.016  16.943  0.019  16.622  0.019  1  1  1  1  1
1-2738-40-5-310-119  L95-S95  19.13  0  17.681  0  0  0  15.881  0  20.837  0.087  18.509  0.018  17.117  0.015  16.454  0.017  16.056  0.017  1  1  1  1  1
1-2738-40-5-310-132  L95-S91  18.999  0  17.482  0  0  0  15.554  0  21.001  0.101  18.388  0.018  16.928  0.015  16.18  0.017  15.733  0.016  1  1  1  1  1
1-2738-40-5-310-133  L95-S90  0  0  18.42  0  0  0  16.317  0  22.258  0.286  19.498  0.021  17.803  0.016  16.985  0.017  16.494  0.017  0  1  1  1  1
1-2887-40-3-23-100  N2420-S203  15.735  0  14.582  0  14.018  0  13.424  0  17.376  0.018  15.132  7.732E-3  14.272  5.405E-3  13.886  0.013  13.687  0.013  1  1  0  0  1
1-2887-40-3-23-156  N2420-S194  17.384  0  16.497  0  16.07  0  15.597  0  18.546  0.023  16.897  8.1E-3  16.286  5.742E-3  16.049  0.013  15.953  0.014  1  1  0  1  1
1-2887-40-3-23-183  N2420-S210  17.756  0  16.682  0  16.128  0  15.62  0  19.401  0.033  17.213  8.514E-3  16.388  5.822E-3  16.09  0.013  15.93  0.014  1  0  0  1  1
1-2887-40-3-23-201  N2420-S213  17.651  0  16.949  0  16.616  0  16.233  0  18.465  0.022  17.251  8.525E-3  16.815  6.029E-3  16.65  0.013  16.602  0.015  1  0  0  1  1
1-2887-40-3-23-219  N2420-S235  16.32  0  15.778  0  15.514  0  15.159  0  17.086  0.017  15.99  7.893E-3  15.697  5.541E-3  15.583  0.013  15.571  0.014  1  0  0  1  1
1-2887-40-3-23-221  N2420-S238  18.05  0  17.045  0  16.537  0  16.032  0  19.389  0.032  17.512  8.638E-3  16.778  6.743E-3  16.488  0.013  16.36  0.015  1  1  0  0  1
1-2887-40-3-23-288  N2420-S263  16.535  0  15.976  0  15.715  0  15.367  0  17.297  0.018  16.207  7.99E-3  15.871  5.606E-3  15.768  0.013  15.785  0.014  1  1  0  1  1
1-2887-40-3-23-289  N2420-S248  17.221  0  16.587  0  16.292  0  15.915  0  17.999  0.02  16.853  8.087E-3  16.464  5.819E-3  16.336  0.013  16.319  0.014  1  1  0  1  1
1-2887-40-3-23-317  N2420-S261  15.29  0  14.49  0  14.128  0  13.704  0  16.351  0.017  14.852  7.714E-3  14.311  5.394E-3  14.138  0.013  14.092  0.013  1  1  0  1  1
1-2887-40-3-23-562  N2420-S172  17.389  0  15.978  0  15.167  0  14.402  0  19.386  0.032  16.743  8.008E-3  15.449  5.515E-3  14.902  0.013  14.604  0.013  1  1  0  1  1
1-2887-40-3-23-613  N2420-S229  0  0  17.703  0  17.305  0  16.852  0  19.61  0.036  18.094  9.118E-3  17.5  6.638E-3  17.298  0.013  17.188  0.017  1  1  0  1  1
1-2887-40-3-23-637  N2420-S241  0  0  17.511  0  17.075  0  16.539  0  19.765  0.04  17.952  8.811E-3  17.249  6.436E-3  16.993  0.013  16.855  0.016  1  1  0  1  1
1-2887-40-3-23-654  N2420-S216  0  0  17.588  0  17.048  0  16.516  0  20.155  0.052  18.092  9.014E-3  17.298  6.482E-3  16.977  0.013  16.823  0.015  1  1  0  1  1
1-2888-40-3-25-86  N2420-S47  0  0  16.469  0  16.17  0  15.773  0  17.888  0.02  16.744  6.521E-3  16.271  8.825E-3  16.107  0.019  16.047  0.017  1  0  0  0  0
1-2888-40-3-25-116  N2420-S16  0  0  16.067  0  15.824  0  15.494  0  17.367  0.018  16.273  6.36E-3  15.946  8.76E-3  15.828  0.019  15.836  0.017  1  0  0  0  0
1-2888-40-3-25-136  N2420-S6  17.02  0  15.97  0  15.388  0  14.851  0  18.641  0.023  16.466  6.421E-3  15.569  8.705E-3  15.238  0.019  15.073  0.016  1  0  0  0  0
1-2888-40-3-25-160  N2420-S50  16.875  0  16.275  0  16.028  0  15.678  0  17.595  0.019  16.523  6.454E-3  16.147  8.8E-3  16.016  0.019  16.003  0.017  1  0  0  0  0
1-2888-40-3-25-164  N2420-S20  0  0  17.859  0  0  0  17.005  0  19.78  0.038  18.231  7.981E-3  17.601  9.497E-3  17.382  0.019  17.284  0.019  0  0  0  0  0
1-2888-40-3-25-175  N2420-S2  0  0  15.822  0  15.545  0  15.179  0  17.192  0.019  16.046  6.309E-3  15.666  8.716E-3  15.522  0.019  15.491  0.016  0  0  0  0  0
1-2888-40-3-25-177  N2420-S21  0  0  17.778  0  17.364  0  16.892  0  19.663  0.033  18.144  7.804E-3  17.524  9.426E-3  17.265  0.019  17.171  0.019  1  0  0  0  0
1-2888-40-3-25-214  N2420-S93  17.421  0  16.75  0  16.46  0  16.09  0  18.18  0.021  17.047  6.674E-3  16.585  8.917E-3  16.422  0.019  16.39  0.017  1  0  0  0  0
1-2888-40-3-25-218  N2420-S62  17.081  0  16.444  0  16.182  0  15.805  0  17.83  0.02  16.707  6.523E-3  16.311  8.836E-3  16.155  0.019  16.143  0.017  1  0  0  0  0
1-2888-40-3-25-251  N2420-S34  15.291  0  14.799  0  14.608  0  14.314  0  16.082  0.017  14.974  6.214E-3  14.721  8.635E-3  14.634  0.019  14.648  0.016  1  0  0  0  0
1-2888-40-3-25-265  N2420-S49  17.714  0  17.01  0  16.71  0  16.321  0  18.529  0.022  17.293  6.857E-3  16.839  9.007E-3  16.665  0.019  16.63  0.017  1  0  0  0  0
1-2888-40-3-25-298  N2420-S46  0  0  17.736  0  17.344  0  16.94  0  19.656  0.033  18.097  7.748E-3  17.503  9.408E-3  17.276  0.019  17.208  0.019  0  0  0  0  0
1-2888-40-3-25-314  N2420-S58  15.626  0  15.125  0  14.934  0  14.644  0  16.379  0.018  15.288  6.2E-3  15.049  8.656E-3  14.968  0.019  15.007  0.016  1  0  0  0  0
1-2888-40-3-25-320  N2420-S17  15.921  0  15.398  0  15.18  0  14.864  0  16.68  0.018  15.559  6.236E-3  15.296  8.675E-3  15.198  0.019  15.209  0.016  1  0  0  0  0
1-2888-40-3-25-323  N2420-S36  0  0  17.597  0  17.237  0  16.821  0  19.502  0.036  17.942  7.525E-3  17.395  9.32E-3  17.174  0.019  17.1  0.019  0  0  0  0  0
1-2888-40-3-25-341  N2420-S81  18.1  0  17.289  0  16.931  0  16.541  0  18.962  0.025  17.591  7.095E-3  17.083  9.127E-3  16.998  0.019  16.837  0.018  1  0  0  0  0
1-2888-40-3-25-354  N2420-S152  0  0  15.825  0  15.567  0  15.222  0  17.13  0.018  16.062  6.322E-3  15.695  8.745E-3  15.569  0.019  15.606  0.016  1  0  0  0  0
1-2888-40-3-25-367  N2420-S117  0  0  17.184  0  16.737  0  16.265  0  19.148  0.027  17.589  7.067E-3  16.906  9.033E-3  16.652  0.019  16.566  0.017  1  0  0  0  0
1-2888-40-3-25-378  N2420-S27  0  0  17.444  0  17.086  0  16.671  0  19.164  0.026  17.754  7.294E-3  17.25  9.22E-3  17.023  0.019  16.955  0.018  1  0  0  0  0
1-2888-40-3-25-382  N2420-S45  17.866  0  17.06  0  16.696  0  16.288  0  18.849  0.024  17.392  6.939E-3  16.885  9.025E-3  16.655  0.019  16.591  0.017  1  0  0  0  0
1-2888-40-3-25-385  N2420-S35  17.706  0  16.984  0  16.671  0  16.299  0  18.524  0.022  17.267  6.845E-3  16.829  9.001E-3  16.64  0.019  16.611  0.017  1  0  0  0  0
1-2888-40-3-25-423  N2420-S3  0  0  16.465  0  16.177  0  15.86  0  17.817  0.02  16.682  6.522E-3  16.325  8.836E-3  16.172  0.019  16.175  0.017  1  0  0  0  0
1-2888-40-3-25-427  N2420-S74  14.848  0  14.353  0  14.152  0  13.849  0  15.633  0.017  14.526  6.139E-3  14.277  8.615E-3  14.187  0.018  14.223  0.016  1  0  0  0  0
1-2888-40-3-25-429  N2420-S75  16.069  0  15.398  0  15.091  0  14.702  0  16.9  0.018  15.676  6.308E-3  15.24  0.01  15.059  0.023  15.039  0.016  1  0  0  0  0
1-2888-40-3-25-430  N2420-S80  16.662  0  16.076  0  15.831  0  15.497  0  17.423  0.019  16.311  6.394E-3  15.966  8.767E-3  15.83  0.019  15.838  0.017  1  0  0  0  0
1-2888-40-3-25-458  N2420-S38  17.029  0  16.201  0  15.84  0  15.429  0  18.109  0.02  16.556  6.473E-3  15.998  8.767E-3  15.781  0.019  15.729  0.016  1  0  0  0  0
1-2888-40-3-25-461  N2420-S70  0  0  17.976  0  17.437  0  16.906  0  20.451  0.052  18.458  8.459E-3  17.641  9.483E-3  17.294  0.019  17.14  0.019  1  0  0  0  0
1-2888-40-3-25-485  N2420-S5  0  0  15.082  0  14.844  0  14.545  0  16.339  0.018  15.266  6.198E-3  14.98  8.65E-3  14.865  0.019  14.886  0.016  1  0  0  0  0
1-2888-40-3-25-488  N2420-S12  0  0  17.215  0  16.917  0  16.535  0  18.66  0.023  17.47  6.998E-3  17.064  9.108E-3  16.876  0.019  16.84  0.018  1  0  0  0  0
1-2888-40-3-25-507  N2420-S88  0  0  17.569  0  17.091  0  16.61  0  19.835  0.036  18.004  7.59E-3  17.271  9.239E-3  16.994  0.019  16.873  0.018  1  0  0  0  0
1-2888-40-3-25-511  N2420-S68  16.13  0  15.597  0  15.38  0  15.063  0  16.859  0.018  15.777  6.266E-3  15.506  8.697E-3  15.405  0.019  15.434  0.016  1  0  0  0  0
1-2888-40-3-25-516  N2420-S15  0  0  15.292  0  15.065  0  14.768  0  16.586  0.018  15.466  6.213E-3  15.201  8.667E-3  15.082  0.019  15.109  0.016  1  0  0  0  0
1-2888-40-3-25-518  N2420-S61  16.844  0  16.233  0  15.981  0  15.646  0  17.581  0.019  16.464  6.439E-3  16.125  8.792E-3  15.986  0.019  15.985  0.017  1  0  0  0  0
1-2888-40-3-25-528  N2420-S23  0  0  16.174  0  15.906  0  15.582  0  17.529  0.019  16.382  6.415E-3  16.053  8.777E-3  15.913  0.019  15.915  0.017  1  0  0  0  0
1-2888-40-3-25-548  N2420-S95  15.095  0  14.592  0  14.392  0  14.088  0  15.871  0.017  14.77  6.154E-3  14.508  8.625E-3  14.416  0.018  14.458  0.016  1  0  0  0  0
1-2888-40-3-25-564  N2420-S30  0  0  15.528  0  15.315  0  15.022  0  16.802  0.018  15.695  6.245E-3  15.457  8.691E-3  15.345  0.019  15.37  0.016  1  0  0  0  0
1-2888-40-3-25-574  N2420-S179  0  0  16.234  0  15.925  0  15.552  0  17.734  0.019  16.551  6.417E-3  16.062  8.784E-3  15.892  0.019  15.88  0.017  1  0  0  0  0
1-2888-40-3-25-583  N2420-S33  0  0  17.528  0  17.121  0  0  0  19.196  0.027  17.844  7.403E-3  17.338  9.279E-3  17.073  0.019  16.992  0.018  1  0  0  0  0
1-2888-40-3-25-603  N2420-S22  0  0  15.434  0  15.157  0  14.805  0  16.887  0.018  15.676  6.253E-3  15.315  8.677E-3  15.137  0.019  15.123  0.016  1  0  0  0  0
1-2888-40-3-25-625  N2420-S183  16.501  0  15.912  0  15.637  0  15.263  0  17.349  0.019  16.247  6.352E-3  15.816  8.74E-3  15.679  0.019  15.66  0.016  1  0  0  0  0
1-2888-40-3-25-631  N2420-S8  0  0  16.208  0  15.932  0  15.619  0  17.591  0.019  16.434  6.428E-3  16.077  8.781E-3  15.92  0.019  15.902  0.017  1  0  0  0  0
1-2888-40-3-25-636  N2420-S173  16.221  0  15.702  0  15.452  0  15.125  0  17.018  0.018  15.95  6.29E-3  15.545  8.737E-3  15.471  0.019  15.506  0.016  1  0  0  0  0
1-2888-40-3-25-667  N2420-S57  0  0  16.427  0  0  0  15.794  0  17.837  0.02  16.656  6.511E-3  16.308  8.833E-3  16.143  0.019  16.144  0.017  0  0  0  0  0
1-2888-40-3-25-688  N2420-S37  0  0  14.573  0  14.378  0  14.088  0  15.88  0.017  14.723  6.149E-3  14.505  8.622E-3  14.408  0.018  14.442  0.016  1  0  0  0  0
1-2888-40-3-25-734  N2420-S198  15.337  0  14.851  0  14.647  0  14.335  0  16.165  0.017  15.085  6.172E-3  14.762  8.638E-3  14.682  0.019  14.702  0.016  1  0  0  0  0
1-2888-40-3-25-737  N2420-S71  0  0  15.873  0  15.63  0  15.309  0  17.194  0.018  16.051  6.325E-3  15.785  8.733E-3  15.649  0.019  15.668  0.016  1  0  0  0  0
1-2888-40-3-25-741  N2420-S177  0  0  17.708  0  17.188  0  16.678  0  19.941  0.039  18.19  7.799E-3  17.381  9.324E-3  17.087  0.019  16.958  0.018  1  0  0  0  0
1-2888-40-3-25-745  N2420-S181  16.984  0  16.361  0  16.068  0  15.7  0  17.788  0.02  16.642  6.477E-3  16.198  8.811E-3  16.06  0.019  16.051  0.017  1  0  0  0  0
1-2888-40-3-25-749  N2420-S9  0  0  16.768  0  16.449  0  16.112  0  18.22  0.021  17.012  6.632E-3  16.597  8.913E-3  16.436  0.019  16.396  0.017  1  0  0  0  0
1-2888-40-3-25-794  N2420-S201  15.219  0  14.745  0  14.531  0  14.235  0  16.052  0.017  14.944  6.169E-3  14.64  8.688E-3  14.579  0.019  14.607  0.016  1  0  0  0  0
1-2888-40-3-25-805  N2420-S162  16.921  0  16.303  0  16.037  0  15.682  0  17.697  0.019  16.572  6.46E-3  16.163  8.803E-3  16.022  0.019  15.998  0.017  1  0  0  0  0
1-2888-40-3-25-814  N2420-S118  0  0  14.642  0  14.433  0  14.125  0  15.937  0.017  14.803  6.152E-3  14.558  8.645E-3  14.476  0.021  14.503  0.016  1  0  0  0  0
1-2888-40-3-25-815  N2420-S109  0  0  15.256  0  15.053  0  14.757  0  16.526  0.018  15.4  0.011  15.173  0.014  15.101  0.022  15.136  0.016  1  0  0  0  0
1-2888-40-3-25-835  N2420-S10  0  0  17.515  0  17.106  0  0  0  19.268  0.028  17.778  7.568E-3  17.27  9.228E-3  17.059  0.019  16.987  0.018  1  0  0  0  0
1-2888-40-3-25-837  N2420-S40  0  0  16.977  0  16.629  0  16.277  0  18.584  0.023  17.265  6.841E-3  16.827  8.998E-3  16.644  0.019  16.605  0.017  1  0  0  0  0
1-2888-40-3-25-847  N2420-S171  16.372  0  15.826  0  15.579  0  15.238  0  17.163  0.018  16.019  6.303E-3  15.694  8.718E-3  15.602  0.019  15.599  0.016  1  0  0  0  0
1-2888-40-3-25-850  N2420-S156  17.423  0  16.597  0  16.221  0  15.788  0  18.469  0.022  16.938  6.692E-3  16.374  0.01  16.264  0.023  16.101  0.017  1  0  0  0  0
1-2888-40-3-25-876  N2420-S28  0  0  17.383  0  17.016  0  16.605  0  19.219  0.028  17.725  7.246E-3  17.175  9.17E-3  17.025  0.019  16.86  0.018  1  0  0  0  0
1-2888-40-3-25-884  N2420-S97  0  0  17.764  0  17.379  0  16.935  0  19.734  0.033  18.103  8.167E-3  17.528  0.011  17.308  0.02  17.201  0.02  1  0  0  0  0
1-2888-40-3-25-890  N2420-S14  0  0  16.706  0  16.355  0  15.96  0  18.458  0.022  16.997  6.664E-3  16.496  8.882E-3  16.296  0.019  16.252  0.017  1  0  0  0  0
1-2888-40-3-25-926  N2420-S211  17.822  0  17.153  0  16.807  0  16.454  0  18.655  0.023  17.464  6.93E-3  16.961  9.069E-3  16.807  0.019  16.763  0.018  1  0  0  0  0
1-2888-40-3-25-933  N2420-S119  0  0  16.115  0  15.792  0  15.407  0  17.646  0.019  16.377  6.41E-3  15.95  8.76E-3  15.796  0.019  15.762  0.016  1  0  0  0  0
1-2888-40-3-25-938  N2420-S223  18.07  0  17.288  0  16.913  0  16.518  0  19.021  0.026  17.677  7.106E-3  17.08  9.131E-3  16.891  0.019  16.827  0.018  1  0  0  0  0
1-2888-40-3-25-947  N2420-S108  0  0  15.828  0  15.585  0  15.263  0  17.153  0.018  16.027  6.524E-3  15.768  9.756E-3  15.648  0.019  15.634  0.016  1  0  0  0  0
1-2888-40-3-25-969  N2420-S207  0  0  17.771  0  17.373  0  0  0  19.671  0.04  18.187  7.78E-3  17.526  9.442E-3  17.301  0.019  17.227  0.019  0  0  0  0  0
1-2888-40-3-25-996  N2420-S125  0  0  15.356  0  15.137  0  14.841  0  16.641  0.018  15.514  6.219E-3  15.267  8.673E-3  15.19  0.019  15.525  0.017  1  0  0  0  0
1-2888-40-3-25-1004  N2420-S39  0  0  14.45  0  14.216  0  13.919  0  15.784  0.017  14.604  6.144E-3  14.344  8.618E-3  14.256  0.018  14.264  0.016  1  0  0  0  0
1-2888-40-3-25-1012  N2420-S77  0  0  15.231  0  14.831  0  14.403  0  17.099  0.018  15.571  6.237E-3  15.021  8.653E-3  14.796  0.019  14.731  0.016  1  0  0  0  0
1-2888-40-3-25-1021  N2420-S98  0  0  17.767  0  17.355  0  0  0  19.689  0.034  18.133  7.811E-3  17.557  9.456E-3  17.313  0.019  17.235  0.019  1  0  0  0  0
1-2888-40-3-25-1024  N2420-S126  0  0  17.594  0  17.207  0  16.764  0  19.446  0.03  17.91  7.474E-3  17.353  9.296E-3  17.134  0.019  17.044  0.018  1  0  0  0  0
1-2888-40-3-25-1029  N2420-S215  14.845  0  14.306  0  14.057  0  13.727  0  15.713  0.017  14.557  6.138E-3  14.238  8.643E-3  14.085  0.018  14.087  0.016  1  0  0  0  0
1-2888-40-3-25-1031  N2420-S230  16.265  0  15.754  0  15.519  0  15.176  0  17.076  0.018  15.984  6.299E-3  15.628  8.73E-3  15.544  0.019  15.531  0.016  1  0  0  0  0
1-2888-40-3-25-1032  N2420-S237  16.498  0  15.958  0  15.708  0  15.367  0  17.345  0.019  16.211  6.524E-3  15.838  9.027E-3  15.732  0.019  15.709  0.016  1  0  0  0  0
